policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_notice_sent,split
P00428,2023-08,72,36,539.47,62842.95,coastal,0,1,0,1,1,train
P00617,2023-05,34,62,16.93,5000.0,coastal,1,0,0,0,0,train
P01506,2023-07,34,35,22.89,5161.63,coastal,1,0,1,0,0,train
P00964,2023-05,32,18,51.21,15454.23,coastal,1,0,1,0,0,train
P01751,2023-08,81,35,99.14,31180.71,coastal,1,0,1,0,0,train
P00507,2023-02,54,2,77.41,22352.99,north,1,0,0,0,0,train
P01512,2023-06,33,52,221.58,45679.36,central,1,0,1,1,1,train
P01703,2023-06,64,18,100.19,17285.55,central,1,1,2,1,0,train
P00398,2023-03,31,41,76.64,19015.63,south,1,0,0,0,0,train
P00136,2023-01,38,50,185.42,28065.38,coastal,0,0,1,0,0,train
P00110,2023-01,65,33,973.12,160521.28,coastal,0,1,1,1,1,train
P01744,2023-01,19,35,162.91,43049.41,north,1,0,0,1,1,train
P00203,2023-08,51,55,62.44,12845.24,north,0,0,3,1,1,train
P01951,2023-02,80,34,282.79,77563.07,coastal,1,0,1,0,0,train
P00088,2023-01,39,12,28.75,5030.18,north,1,0,2,0,0,train
P00418,2023-06,26,19,530.31,66163.78,central,0,1,3,1,1,train
P00637,2023-02,34,27,483.09,81732.49,central,0,0,1,0,0,train
P00458,2023-08,61,9,75.26,17821.85,central,0,0,1,0,0,train
P00984,2023-02,62,11,82.54,16926.04,coastal,1,0,2,0,0,train
P01163,2023-08,75,64,101.42,31704.59,central,0,0,1,1,0,train
P00134,2023-05,56,22,209.01,60561.41,north,1,0,0,1,1,train
P01661,2023-04,60,48,100.62,18086.48,north,0,0,0,1,1,train
P00155,2023-02,47,32,165.11,38429.79,central,1,0,2,0,0,train
P00147,2023-01,20,51,87.62,16330.93,north,0,1,0,0,0,train
P00171,2023-01,25,35,150.66,34186.16,central,0,0,0,1,1,train
P00046,2023-07,84,36,41.0,5694.0,central,0,1,4,0,0,train
P00517,2023-08,77,12,46.03,6995.82,coastal,0,0,2,1,1,train
P00892,2023-03,66,53,168.36,34534.07,north,0,0,1,0,1,train
P00598,2023-06,71,16,208.53,51166.84,coastal,0,0,1,0,0,train
P01858,2023-06,57,61,33.88,9063.44,central,0,0,3,1,1,train
P01776,2023-02,26,40,63.19,16800.45,central,1,0,1,0,0,train
P01882,2023-06,35,53,146.34,38220.37,coastal,0,0,1,1,1,train
P01276,2023-03,66,34,44.58,11696.13,coastal,1,0,0,1,1,train
P00869,2023-02,48,39,21.15,5000.0,central,0,0,1,0,0,train
P01595,2023-05,65,55,160.62,32004.38,coastal,1,1,0,0,0,train
P00777,2023-07,46,17,31.17,5850.18,north,0,0,3,0,0,train
P01175,2023-03,18,6,89.51,21825.58,central,0,0,1,1,1,train
P01298,2023-03,64,27,61.23,14390.82,coastal,0,0,0,0,0,train
P01856,2023-04,75,49,24.18,5000.0,south,0,0,0,0,0,train
P00126,2023-08,56,27,113.03,24952.47,central,1,0,1,0,0,train
P01459,2023-03,35,31,776.53,192309.8,coastal,1,0,1,1,1,train
P00675,2023-02,60,6,238.93,65258.74,north,0,0,2,0,0,train
P00468,2023-08,58,41,96.14,19833.26,coastal,1,0,0,0,0,train
P01450,2023-08,25,47,115.87,24392.64,central,1,0,1,0,0,train
P00445,2023-08,52,46,451.26,49286.71,coastal,0,1,2,0,0,train
P00796,2023-07,38,32,42.08,9667.65,coastal,0,0,1,0,0,train
P00346,2023-02,35,47,64.99,12012.13,central,0,0,1,1,1,train
P00662,2023-07,67,10,96.57,20487.95,central,0,0,1,1,1,train
P01087,2023-05,72,19,23.45,5000.0,central,1,0,2,0,0,train
P00502,2023-05,62,24,117.18,21989.38,south,0,0,0,0,0,train
P01680,2023-08,52,41,24.81,5000.0,central,0,0,0,1,1,train
P01080,2023-02,74,50,106.1,19308.54,coastal,1,1,0,0,0,train
P00188,2023-08,43,11,82.01,18301.03,south,0,0,2,0,0,train
P01481,2023-01,28,45,71.56,18328.78,central,1,0,0,0,0,train
P01424,2023-02,63,21,94.12,20896.47,coastal,1,1,1,1,1,train
P01515,2023-01,34,12,60.9,15592.85,coastal,1,0,2,1,1,train
P01825,2023-01,70,53,199.51,41754.36,south,1,0,0,1,1,train
P00975,2023-02,28,33,48.26,11811.82,coastal,1,1,0,0,0,train
P01442,2023-02,52,45,328.21,55543.7,coastal,1,1,0,1,0,train
P01184,2023-01,48,5,39.91,10293.67,coastal,1,0,1,1,0,train
P01625,2023-02,55,35,15.21,5000.0,central,1,0,1,0,0,train
P01081,2023-04,80,56,172.87,54332.14,central,1,0,2,0,0,train
P01456,2023-04,22,17,590.99,154145.89,central,1,0,0,0,0,train
P00993,2023-07,31,46,74.78,15212.1,central,1,1,1,1,1,train
P00559,2023-02,71,44,132.72,31501.77,central,0,0,2,0,0,train
P01738,2023-08,24,26,49.66,12836.36,central,1,0,0,0,0,train
P00392,2023-07,30,12,36.71,8336.82,north,0,0,1,0,0,train
P01323,2023-01,55,52,105.08,22495.87,central,0,1,0,0,0,train
P00873,2023-01,25,14,85.16,16973.4,south,1,0,0,1,1,train
P01038,2023-03,18,21,51.81,12294.08,coastal,0,0,1,1,0,train
P01645,2023-03,26,29,27.85,6539.25,coastal,1,0,1,1,1,train
P00393,2023-06,42,59,36.93,6821.88,coastal,0,1,1,0,0,train
P00729,2023-05,51,58,55.95,7477.48,coastal,0,1,0,0,0,train
P01674,2023-02,69,34,26.8,7543.43,central,1,0,0,1,1,train
P00483,2023-02,35,22,169.42,37627.73,central,0,0,0,1,0,train
P01331,2023-06,48,55,52.91,12558.69,central,1,0,1,1,1,train
P01131,2023-01,45,4,35.5,6656.42,coastal,0,0,2,0,0,train
P01754,2023-08,44,14,280.92,60407.88,coastal,1,1,0,0,0,train
P00603,2023-02,68,40,102.89,20811.97,central,1,1,0,0,0,train
P00193,2023-08,59,19,131.85,35871.31,south,0,0,1,1,1,train
P01548,2023-03,75,8,637.58,128597.32,coastal,1,0,1,1,1,train
P00700,2023-04,24,52,212.72,56486.94,north,1,0,0,1,1,train
P00724,2023-02,26,4,167.24,26322.59,central,1,1,0,0,0,train
P01077,2023-05,66,8,132.8,26146.44,south,0,0,0,0,0,train
P00236,2023-04,66,32,20.54,5000.0,coastal,1,0,0,0,0,train
P00380,2023-04,35,7,543.44,84196.71,central,0,1,1,0,0,train
P00954,2023-02,47,38,43.3,8274.27,south,0,0,0,0,0,train
P01168,2023-06,45,49,156.7,37606.16,central,1,0,0,0,0,train
P00947,2023-02,84,19,224.83,59009.15,coastal,1,0,1,0,0,train
P00313,2023-06,26,65,48.6,13933.94,central,1,0,2,0,0,train
P00867,2023-03,73,40,381.07,53257.45,south,0,1,2,0,0,train
P01535,2023-04,73,15,554.8,107791.92,south,1,0,0,1,1,train
P01663,2023-06,30,10,20.52,5000.0,central,1,0,0,0,0,train
P00757,2023-08,68,28,99.17,19494.29,coastal,1,0,2,0,0,train
P01678,2023-06,46,18,111.45,29536.99,north,1,1,1,0,0,train
P01145,2023-05,40,35,89.8,19675.91,coastal,1,0,1,0,0,train
P01837,2023-03,82,41,152.98,28034.7,central,1,0,2,0,0,train
P00011,2023-03,53,21,377.23,76825.98,central,1,0,3,1,1,train
P00817,2023-08,20,60,56.02,12705.73,north,1,0,1,0,0,train
P00191,2023-04,64,42,37.07,8985.11,central,1,0,1,0,0,train
P00968,2023-06,39,10,103.57,23787.31,north,1,0,2,1,1,train
P01941,2023-05,29,34,19.75,5066.72,south,0,0,0,1,1,train
P01192,2023-01,36,49,147.92,30803.33,central,0,0,1,1,1,train
P00486,2023-01,33,26,59.55,13858.4,coastal,0,1,0,0,0,train
P01421,2023-01,82,47,53.3,8050.42,coastal,1,0,1,0,0,train
P01398,2023-07,62,60,138.9,23154.1,coastal,0,0,1,0,0,train
P01265,2023-06,34,39,117.93,21097.27,central,0,0,0,1,1,train
P00005,2023-01,47,39,288.19,73259.31,central,1,0,1,1,1,train
P01408,2023-02,77,58,53.61,12926.58,coastal,1,0,0,0,0,train
P00266,2023-06,57,8,58.48,12569.38,north,1,0,1,0,0,train
P01196,2023-06,61,19,257.19,64239.98,north,1,0,0,0,0,train
P01315,2023-07,79,8,56.31,15625.96,central,1,0,2,0,1,train
P00020,2023-02,48,33,407.36,115043.8,central,1,0,1,0,0,train
P01542,2023-04,34,52,55.45,13385.98,central,1,0,0,0,0,train
P00236,2023-05,66,33,20.54,5000.0,coastal,1,0,0,0,0,train
P00732,2023-01,46,11,54.81,11911.33,coastal,0,1,0,1,1,train
P00251,2023-08,30,47,185.57,39935.25,coastal,0,0,0,1,1,train
P01955,2023-07,84,20,97.5,22360.82,central,1,0,0,0,0,train
P01562,2023-04,35,40,50.84,14394.94,central,1,0,0,0,0,train
P01752,2023-06,78,47,43.53,7738.62,north,1,0,0,0,0,train
P00246,2023-05,23,58,293.69,47906.19,coastal,0,0,0,1,1,train
P00910,2023-03,24,17,77.95,17970.6,south,0,0,1,1,1,train
P01733,2023-06,65,45,69.45,14662.04,central,1,1,0,1,1,train
P01169,2023-01,85,55,61.5,10594.86,central,1,0,2,0,0,train
P00370,2023-06,70,27,46.03,10450.8,central,1,0,1,0,0,train
P00937,2023-01,28,51,19.05,5684.55,central,1,0,0,0,0,train
P00444,2023-07,51,34,27.7,8742.56,coastal,1,0,0,0,0,train
P01147,2023-02,54,55,148.23,29462.34,coastal,1,0,1,1,1,train
P01499,2023-02,49,43,103.26,24110.16,north,0,0,1,1,0,train
P00202,2023-08,79,8,182.39,41712.86,central,0,0,1,0,0,train
P01722,2023-04,68,35,226.47,61636.26,north,1,0,2,1,1,train
P01109,2023-08,81,20,28.29,5792.02,central,0,0,0,0,0,train
P00598,2023-07,71,17,208.53,51166.84,coastal,0,0,1,0,0,train
P01531,2023-03,24,42,261.19,47662.78,central,0,0,0,0,0,train
P00030,2023-03,48,16,53.96,13939.73,central,1,0,0,0,0,train
P01242,2023-04,70,10,33.06,7593.28,coastal,0,0,0,0,0,train
P01548,2023-07,75,12,637.58,128597.32,coastal,1,0,1,0,1,train
P00019,2023-08,75,45,47.7,12273.51,coastal,1,0,0,0,0,train
P01933,2023-01,74,17,22.62,5000.0,central,0,0,1,0,0,train
P00209,2023-05,35,33,162.55,38372.28,coastal,1,0,0,0,0,train
P01906,2023-04,34,50,159.52,30653.7,central,0,1,0,0,0,train
P00048,2023-01,78,45,66.06,16113.94,north,0,1,0,0,0,train
P01876,2023-01,26,51,60.76,14404.56,coastal,0,0,2,0,0,train
P01904,2023-05,34,45,545.65,90556.22,south,0,0,0,1,0,train
P00283,2023-02,63,58,404.87,82550.6,central,1,1,0,0,0,train
P00664,2023-04,31,27,226.13,49509.12,coastal,0,0,0,1,1,train
P00295,2023-08,55,33,22.39,5231.0,central,1,0,0,0,0,train
P01135,2023-04,59,62,121.66,29899.68,central,1,0,0,0,0,train
P01928,2023-05,26,54,90.1,20932.97,central,1,1,1,0,0,train
P00908,2023-06,29,13,97.71,23958.86,coastal,0,0,0,0,0,train
P01002,2023-07,68,58,146.93,35242.56,central,1,0,0,0,0,train
P00638,2023-02,38,44,25.28,5884.65,south,1,0,1,0,0,train
P01177,2023-05,39,45,68.48,12776.65,central,0,0,0,0,0,train
P00800,2023-02,48,29,26.81,5542.57,central,1,0,0,0,0,train
P01659,2023-03,75,38,29.24,5000.0,coastal,0,1,0,0,0,train
P00237,2023-02,63,23,161.87,29710.09,coastal,0,0,0,0,0,train
P01762,2023-04,45,21,19.25,5078.18,south,1,0,1,0,0,train
P01909,2023-08,20,15,97.72,17523.94,south,0,1,1,1,1,train
P00832,2023-08,34,16,142.65,31094.62,south,0,0,1,1,1,train
P01213,2023-06,49,30,92.02,21824.01,south,1,0,1,0,0,train
P00342,2023-04,37,33,120.11,30587.79,north,0,0,0,0,1,train
P00333,2023-07,39,65,55.8,13819.47,central,1,0,0,1,1,train
P00881,2023-06,23,29,61.27,15698.73,central,0,0,0,0,0,train
P01632,2023-08,79,33,106.39,25537.73,central,1,0,1,0,0,train
P01765,2023-04,57,44,113.24,25182.07,coastal,1,0,1,0,0,train
P01234,2023-04,68,8,247.24,60776.81,south,0,0,0,0,0,train
P00233,2023-02,19,24,54.24,8842.35,coastal,1,0,1,1,1,train
P01565,2023-08,55,22,76.55,20173.82,central,1,0,0,1,1,train
P00898,2023-08,21,55,133.69,30600.82,coastal,1,1,1,1,1,train
P00891,2023-07,24,16,30.34,5000.0,coastal,1,1,1,1,1,train
P00324,2023-05,80,37,164.65,43217.48,north,0,0,0,1,1,train
P01659,2023-07,75,42,29.24,5000.0,coastal,0,1,0,0,0,train
P01686,2023-03,53,45,51.71,12742.34,north,1,0,4,0,0,train
P00646,2023-07,40,42,111.03,21394.19,central,0,0,0,1,0,train
P01560,2023-08,76,15,96.03,24303.23,coastal,0,0,0,0,0,train
P00181,2023-05,81,32,317.26,62755.51,north,0,0,2,1,0,train
P00241,2023-07,27,12,32.42,10593.17,south,0,0,0,0,0,train
P00843,2023-06,79,55,50.68,12421.57,coastal,0,0,1,0,0,train
P00473,2023-03,47,50,51.26,10134.77,coastal,0,1,0,1,1,train
P00015,2023-05,66,15,98.26,19744.88,central,1,0,2,1,1,train
P00054,2023-04,49,48,181.06,45571.2,coastal,0,0,1,0,0,train
P01453,2023-07,21,50,24.1,5905.42,central,0,0,0,0,0,train
P00423,2023-02,70,26,37.75,6872.43,central,0,1,1,0,0,train
P00130,2023-01,61,43,40.75,9215.66,south,0,1,0,0,0,train
P00620,2023-08,27,30,257.19,75422.44,coastal,0,0,0,0,0,train
P00912,2023-01,30,45,16.65,5113.28,coastal,1,0,0,0,0,train
P00836,2023-05,70,34,17.31,5000.0,coastal,1,0,2,0,0,train
P00087,2023-05,24,41,446.72,78880.81,north,1,1,3,1,0,train
P01811,2023-04,34,13,47.88,12176.12,coastal,1,0,0,1,1,train
P01202,2023-08,50,58,226.62,50094.31,south,0,0,0,0,0,train
P00702,2023-07,59,56,96.77,22202.92,south,1,0,1,0,0,train
P00799,2023-07,39,23,115.37,27475.0,central,1,0,1,0,0,train
P01542,2023-08,34,56,55.45,13385.98,central,1,0,0,1,1,train
P00689,2023-02,48,14,96.39,24198.55,central,0,0,0,0,0,train
P00030,2023-07,48,20,53.96,13939.73,central,1,0,0,0,0,train
P01558,2023-01,70,50,23.63,5000.0,coastal,0,0,0,0,0,train
P00493,2023-01,69,4,145.23,25567.84,central,0,0,4,1,0,train
P01080,2023-07,74,55,106.1,19308.54,coastal,1,1,0,0,0,train
P00098,2023-01,64,49,104.6,24827.6,north,1,0,0,0,0,train
P01234,2023-01,68,5,247.24,60776.81,south,0,0,0,1,1,train
P01770,2023-08,31,8,78.33,16054.47,south,0,0,0,1,0,train
P01064,2023-05,65,48,159.59,22017.41,coastal,0,0,0,0,0,train
P00261,2023-08,71,24,147.8,34430.04,coastal,1,0,1,0,0,train
P01262,2023-07,80,19,177.25,47944.42,south,0,0,1,0,0,train
P00709,2023-06,50,36,97.81,25497.38,south,1,0,0,1,1,train
P01751,2023-07,81,34,99.14,31180.71,coastal,1,0,1,0,0,train
P01740,2023-03,31,62,133.48,27290.04,central,0,0,1,0,0,train
P01633,2023-06,24,11,29.13,7109.53,south,1,1,0,1,1,train
P00297,2023-06,75,42,173.93,38892.65,coastal,0,1,2,0,0,train
P01679,2023-04,80,28,123.93,34328.89,north,1,0,0,0,0,train
P00914,2023-07,84,28,22.91,5000.0,central,1,0,0,0,0,train
P01393,2023-05,84,40,25.4,5449.46,central,1,0,0,1,1,train
P00617,2023-07,34,64,16.93,5000.0,coastal,1,0,0,0,0,train
P01820,2023-01,38,58,40.7,8615.69,south,0,1,0,1,1,train
P00791,2023-05,24,34,65.4,10909.61,north,1,1,2,0,0,train
P01153,2023-07,47,24,148.4,37580.72,north,1,0,2,0,0,train
P01158,2023-07,75,16,52.14,13146.68,coastal,1,0,0,0,0,train
P01546,2023-08,58,26,298.97,47820.96,central,1,1,0,1,1,train
P00682,2023-06,27,26,62.22,20279.47,north,1,0,0,0,0,train
P00969,2023-05,80,22,432.03,82374.06,central,1,0,1,0,0,train
P01671,2023-07,69,44,153.45,39807.17,central,1,0,1,0,0,train
P00718,2023-06,51,44,74.27,15597.34,central,0,1,1,1,1,train
P01051,2023-02,52,15,66.81,18814.74,south,0,0,0,0,0,train
P01322,2023-06,36,40,85.19,20761.65,coastal,0,0,2,0,0,train
P00060,2023-02,64,46,63.89,17991.23,north,1,0,0,0,0,train
P00852,2023-03,72,50,40.79,6380.25,south,1,1,1,0,0,train
P00384,2023-03,34,5,43.07,7000.94,south,0,0,0,0,0,train
P00171,2023-03,25,37,150.66,34186.16,central,0,0,0,0,0,train
P00619,2023-04,22,51,183.26,66429.07,south,1,0,1,0,0,train
P00027,2023-06,45,39,47.63,12789.48,south,1,0,1,0,0,train
P00881,2023-07,23,30,61.27,15698.73,central,0,0,0,1,1,train
P01699,2023-06,42,43,313.04,74629.55,central,1,0,1,1,1,train
P01119,2023-04,67,30,95.35,17490.75,coastal,1,1,0,1,0,train
P01250,2023-06,84,46,56.04,12175.08,central,0,0,0,0,0,train
P00544,2023-08,29,61,81.71,20201.86,coastal,1,0,1,0,0,train
P00479,2023-04,63,19,75.34,14215.33,central,0,0,1,0,0,train
P01837,2023-02,82,40,152.98,28034.7,central,1,0,2,0,0,train
P01247,2023-02,76,27,132.22,19755.05,coastal,0,1,0,0,0,train
P01373,2023-08,48,58,94.47,18606.3,coastal,1,1,0,0,0,train
P01099,2023-05,20,34,39.61,9003.98,coastal,0,0,0,1,1,train
P00034,2023-08,55,44,131.61,22767.69,south,1,0,1,0,0,train
P00410,2023-04,18,28,140.09,31154.58,north,1,1,1,0,0,train
P00781,2023-06,77,60,361.61,75768.8,coastal,1,1,2,0,0,train
P00532,2023-07,29,32,57.28,13005.17,coastal,1,1,1,1,1,train
P00769,2023-04,27,12,47.8,11212.13,coastal,0,0,0,0,0,train
P00217,2023-03,23,27,50.66,11229.46,coastal,1,0,0,0,0,train
P01900,2023-06,41,19,55.01,9942.88,central,0,1,0,1,1,train
P01507,2023-05,80,34,155.68,27363.29,south,1,1,0,0,0,train
P01598,2023-08,67,55,131.59,27849.22,central,1,0,0,0,0,train
P01611,2023-01,70,53,115.93,26174.13,south,0,0,2,0,0,train
P00555,2023-07,84,55,18.46,5000.0,coastal,1,0,0,0,0,train
P01323,2023-04,55,55,105.08,22495.87,central,0,1,0,1,1,train
P01987,2023-08,74,31,28.09,6552.96,coastal,0,0,2,1,0,train
P00126,2023-03,56,22,113.03,24952.47,central,1,0,1,0,0,train
P01856,2023-07,75,52,24.18,5000.0,south,0,0,0,0,1,train
P00057,2023-07,55,23,88.24,22258.09,south,0,0,0,0,0,train
P00488,2023-08,54,53,304.94,65660.5,central,0,0,0,0,0,train
P00600,2023-07,61,25,45.13,11975.42,coastal,1,0,1,0,1,train
P01359,2023-06,25,6,125.39,21172.2,south,1,0,0,0,0,train
P00842,2023-04,62,15,66.7,19236.98,central,0,0,0,1,1,train
P01033,2023-07,67,66,64.44,10507.01,central,0,0,1,0,0,train
P00155,2023-03,47,33,165.11,38429.79,central,1,0,2,0,0,train
P00090,2023-03,74,19,39.11,10618.26,central,0,0,1,0,0,train
P00566,2023-05,34,55,143.77,35959.26,central,0,0,0,0,1,train
P00890,2023-05,36,63,52.63,13831.01,central,1,0,0,0,0,train
P01401,2023-03,76,45,43.29,18622.01,central,0,0,0,1,1,train
P01592,2023-08,41,32,271.04,68769.59,south,1,0,0,1,1,train
P01218,2023-03,67,35,29.65,9081.11,south,1,0,4,0,0,train
P00701,2023-01,53,22,411.51,82721.58,south,0,1,5,1,1,train
P01667,2023-06,69,40,117.94,19691.98,south,0,1,0,0,0,train
P01426,2023-07,73,7,264.44,58055.35,north,1,0,1,0,0,train
P01846,2023-01,59,20,72.72,19991.53,central,1,0,2,0,0,train
P00709,2023-03,50,33,97.81,25497.38,south,1,0,0,0,0,train
P01383,2023-04,41,52,169.88,47757.08,coastal,1,0,1,0,0,train
P00548,2023-04,58,5,57.68,10542.77,north,0,0,5,1,1,train
P00473,2023-07,47,54,51.26,10134.77,coastal,0,1,0,0,0,train
P01789,2023-08,50,45,151.03,37127.15,south,1,0,1,1,0,train
P01793,2023-02,41,61,15.11,5000.0,north,1,0,2,0,0,train
P01261,2023-04,36,37,133.79,21761.66,central,0,1,1,0,0,train
P01392,2023-07,54,16,32.73,5816.71,north,0,0,0,1,1,train
P01787,2023-06,31,28,98.8,22018.42,central,1,0,0,1,1,train
P01901,2023-01,54,12,61.16,18888.97,central,1,0,1,1,1,train
P00725,2023-08,71,65,269.96,47707.48,central,0,1,2,0,0,train
P00877,2023-03,54,14,97.59,21755.33,coastal,1,0,1,0,0,train
P01654,2023-08,58,64,57.94,12064.85,north,1,0,3,1,1,train
P01437,2023-01,47,48,24.37,5120.31,central,0,0,1,0,0,train
P00188,2023-05,43,8,82.01,18301.03,south,0,0,2,0,0,train
P00469,2023-01,30,11,114.87,35188.92,north,1,0,2,1,1,train
P01897,2023-03,57,23,63.85,9939.87,south,1,1,0,0,0,train
P01836,2023-08,27,10,240.87,56822.25,central,0,0,0,1,1,train
P01200,2023-03,60,26,87.61,11893.67,central,1,1,0,0,0,train
P00084,2023-02,74,59,39.23,9283.44,north,0,0,2,1,1,train
P01078,2023-03,29,60,58.29,14383.0,coastal,0,0,1,1,0,train
P00966,2023-07,58,17,19.78,5000.0,coastal,1,0,0,0,0,train
P01412,2023-04,56,51,81.91,17907.0,south,1,0,0,0,0,train
P01802,2023-06,49,37,66.2,16448.7,central,1,0,1,1,1,train
P01215,2023-05,23,24,229.82,36699.72,south,0,0,0,0,0,train
P00670,2023-05,26,54,206.58,39677.31,south,0,1,0,0,0,train
P00118,2023-04,27,52,227.49,50362.29,north,0,0,0,0,0,train
P01837,2023-07,82,45,152.98,28034.7,central,1,0,2,0,0,train
P01169,2023-06,85,60,61.5,10594.86,central,1,0,2,0,0,train
P01154,2023-06,79,54,43.27,12420.48,north,1,0,0,0,0,train
P00765,2023-07,42,16,80.76,24297.19,coastal,1,0,0,1,0,train
P00872,2023-07,31,9,86.48,28767.98,central,1,0,1,1,1,train
P01697,2023-05,49,29,83.11,21797.5,north,1,0,0,0,0,train
P01116,2023-03,51,13,59.15,13812.68,south,1,0,1,0,0,train
P01388,2023-02,40,19,97.19,22441.73,coastal,1,0,1,1,1,train
P01964,2023-03,73,18,30.38,9288.96,central,1,0,0,0,0,train
P00459,2023-02,75,6,496.55,112463.78,south,1,0,1,1,1,train
P00303,2023-03,18,49,328.1,93521.42,north,1,0,0,1,0,train
P01403,2023-06,38,14,33.39,7679.7,north,1,0,1,0,0,train
P01335,2023-05,54,56,124.26,31603.2,central,0,0,0,0,0,train
P00297,2023-04,75,40,173.93,38892.65,coastal,0,1,2,1,1,train
P00866,2023-07,65,31,51.22,15433.48,south,1,0,2,0,0,train
P01688,2023-02,45,43,138.88,25774.58,central,1,1,1,1,1,train
P00922,2023-08,56,47,317.56,77540.07,coastal,0,0,1,1,1,train
P00211,2023-07,35,44,50.73,12784.31,north,1,0,0,0,0,train
P01650,2023-08,74,64,100.6,23140.18,north,1,0,0,0,0,train
P00098,2023-05,64,53,104.6,24827.6,north,1,0,0,0,0,train
P00263,2023-06,38,65,35.28,9554.91,central,1,0,0,0,0,train
P01001,2023-07,72,30,132.93,33769.47,north,0,0,0,0,0,train
P00123,2023-04,62,47,320.29,75543.1,north,1,0,0,0,0,train
P00680,2023-07,81,12,50.5,11044.05,central,1,0,1,0,0,train
P01404,2023-01,39,22,72.12,17340.94,south,1,0,2,1,0,train
P01849,2023-03,53,37,18.43,5000.0,north,1,0,1,0,0,train
P01663,2023-08,30,12,20.52,5000.0,central,1,0,0,0,0,train
P00540,2023-01,19,22,76.35,20142.5,central,1,0,1,0,0,train
P01169,2023-02,85,56,61.5,10594.86,central,1,0,2,0,0,train
P01414,2023-08,71,52,65.49,10672.71,central,1,1,1,1,1,train
P00548,2023-08,58,9,57.68,10542.77,north,0,0,5,0,0,train
P01281,2023-07,68,12,241.6,39229.35,central,1,0,1,1,1,train
P01719,2023-01,46,31,136.03,28794.16,coastal,1,0,4,1,0,train
P01149,2023-04,64,52,54.56,10375.63,north,1,1,0,0,0,train
P00073,2023-04,49,22,104.67,21911.29,central,0,0,1,0,0,train
P01943,2023-01,77,26,143.46,41319.66,north,0,0,1,0,0,train
P01714,2023-01,67,56,43.58,12659.3,coastal,0,0,0,0,0,train
P00034,2023-07,55,43,131.61,22767.69,south,1,0,1,0,0,train
P00370,2023-01,70,22,46.03,10450.8,central,1,0,1,1,1,train
P00589,2023-05,74,56,119.0,26416.25,coastal,0,0,0,0,0,train
P01380,2023-01,54,50,241.73,56954.21,central,1,0,0,1,1,train
P01239,2023-08,38,67,75.33,10152.65,central,1,1,4,0,0,train
P00946,2023-08,26,21,290.39,37888.35,south,0,0,0,0,0,train
P00277,2023-06,49,11,36.49,6230.73,coastal,1,0,0,0,0,train
P00656,2023-06,54,56,121.2,27944.54,central,1,0,0,0,0,train
P01011,2023-07,36,56,70.62,16587.04,coastal,1,0,2,1,1,train
P01663,2023-04,30,8,20.52,5000.0,central,1,0,0,0,0,train
P01866,2023-02,45,25,67.22,21420.44,coastal,1,0,1,0,0,train
P00584,2023-02,21,20,156.14,29640.18,coastal,0,0,2,1,1,train
P01921,2023-08,44,42,109.0,23687.76,south,1,0,1,1,1,train
P01279,2023-04,18,9,81.71,23041.9,south,1,0,1,0,0,train
P00382,2023-02,81,8,149.9,22548.19,coastal,0,0,1,0,0,train
P01319,2023-08,48,51,293.53,61665.89,central,0,0,0,0,0,train
P01661,2023-06,60,50,100.62,18086.48,north,0,0,0,0,0,train
P00466,2023-01,83,13,100.42,24227.1,central,0,1,1,0,0,train
P00263,2023-08,38,67,35.28,9554.91,central,1,0,0,0,0,train
P00552,2023-06,44,61,241.28,48041.41,central,0,0,1,1,0,train
P01000,2023-04,52,42,30.26,7940.59,central,1,1,0,0,0,train
P00336,2023-03,72,28,251.47,54386.08,south,1,0,3,0,0,train
P01541,2023-01,50,57,63.78,16224.86,central,1,1,0,0,0,train
P00218,2023-04,24,31,65.02,14833.87,central,1,0,0,0,0,train
P00970,2023-03,20,22,113.67,23511.04,central,1,1,1,1,1,train
P00766,2023-03,71,34,50.07,9737.54,coastal,0,0,1,0,0,train
P00203,2023-06,51,53,62.44,12845.24,north,0,0,3,1,1,train
P01497,2023-08,55,53,52.77,11612.86,central,1,0,1,0,0,train
P00070,2023-08,49,38,35.47,8205.65,central,1,0,0,0,0,train
P01637,2023-05,29,49,42.9,8125.18,central,1,0,0,0,0,train
P01505,2023-06,58,58,118.65,23567.05,coastal,1,0,0,1,1,train
P00676,2023-03,67,37,61.26,9569.17,south,0,1,1,0,0,train
P01344,2023-02,57,23,105.14,23855.51,coastal,1,0,0,0,0,train
P00413,2023-08,36,29,258.35,41751.0,north,1,0,1,1,0,train
P01267,2023-03,21,6,84.38,18585.4,north,1,0,2,0,0,train
P01387,2023-03,56,38,178.04,37699.74,south,1,0,1,0,0,train
P01980,2023-01,72,59,119.25,36831.68,south,0,0,0,1,1,train
P01472,2023-08,65,50,203.2,54482.78,south,1,0,0,0,0,train
P00650,2023-08,75,36,130.57,23790.24,north,0,0,1,1,0,train
P01850,2023-04,29,35,65.07,15975.01,central,0,1,0,1,1,train
P01316,2023-05,38,45,95.69,16578.38,coastal,0,0,0,0,0,train
P00167,2023-06,39,8,328.83,58867.81,north,1,0,1,1,1,train
P01666,2023-08,44,63,107.81,24129.34,north,1,0,1,0,0,train
P00470,2023-02,81,56,149.08,30327.92,coastal,0,0,1,0,0,train
P00334,2023-07,74,41,39.11,7607.33,south,1,0,2,0,0,train
